time,hmd rotation
11:21:07:578,0.1206141
11:21:07:586,0.1207399
11:21:07:593,0.119903
11:21:07:601,0.1199777
11:21:07:608,0.1202847
11:21:07:616,0.1193461
11:21:07:626,0.1196741
11:21:07:633,0.1202121
11:21:07:641,0.121073
11:21:07:649,0.1208355
11:21:07:655,0.1205262
11:21:07:663,0.120347
11:21:07:672,0.1198436
11:21:07:680,0.1199895
11:21:07:688,0.1191363
11:21:07:696,0.1186956
11:21:07:702,0.1186339
11:21:07:710,0.1182632
11:21:07:718,0.1175881
11:21:07:728,0.1171405
11:21:07:734,0.1174411
11:21:07:742,0.1179917
11:21:07:749,0.1185239
11:21:07:755,0.1182493
11:21:07:764,0.1182959
11:21:07:772,0.1182025
11:21:07:783,0.1168422
11:21:07:792,0.1168601
11:21:07:800,0.116992
11:21:07:808,0.1168111
11:21:07:815,0.1160755
11:21:07:823,0.1168593
11:21:07:830,0.1174204
11:21:07:841,0.1182415
11:21:07:848,0.1188046
11:21:07:856,0.1180725
11:21:07:864,0.118853
11:21:07:870,0.1186164
11:21:07:879,0.1194658
11:21:07:886,0.1189959
11:21:07:898,0.1186255
11:21:07:906,0.1182383
11:21:07:914,0.1186425
11:21:07:921,0.1189542
11:21:07:929,0.1187166
11:21:07:937,0.118577
11:21:07:945,0.118991
11:21:07:956,0.118452
11:21:07:964,0.1180039
11:21:07:972,0.1190958
11:21:07:981,0.1191047
11:21:07:989,0.1194111
11:21:07:996,0.1188155
11:21:08:006,0.1199929
11:21:08:014,0.1203164
11:21:08:023,0.1202364
11:21:08:030,0.1201817
11:21:08:037,0.1204504
11:21:08:045,0.1204948
11:21:08:054,0.1201205
11:21:08:065,0.1203578
11:21:08:073,0.1195503
11:21:08:082,0.1195852
11:21:08:091,0.1196423
11:21:08:099,0.1184571
11:21:08:108,0.1195371
11:21:08:117,0.1194073
11:21:08:128,0.1200472
11:21:08:136,0.1202929
11:21:08:145,0.1206874
11:21:08:153,0.1199714
11:21:08:162,0.1195305
11:21:08:170,0.1191819
11:21:08:178,0.1183192
11:21:08:188,0.1169495
11:21:08:195,0.1182076
11:21:08:205,0.1188916
11:21:08:213,0.1180321
11:21:08:221,0.1191839
11:21:08:230,0.1190955
11:21:08:237,0.1196494
11:21:08:248,0.1197964
11:21:08:256,0.1204052
11:21:08:265,0.1200563
11:21:08:273,0.1197819
11:21:08:279,0.1202494
11:21:08:287,0.1197026
11:21:08:296,0.1195451
11:21:08:305,0.1194069
11:21:08:313,0.1191184
11:21:08:322,0.1186195
11:21:08:331,0.1191429
11:21:08:338,0.1197519
11:21:08:347,0.1205867
11:21:08:354,0.1192513
11:21:08:365,0.1200607
11:21:08:374,0.1189018
11:21:08:382,0.119138
11:21:08:390,0.1187434
11:21:08:398,0.1186122
11:21:08:407,0.1179417
11:21:08:415,0.1181739
11:21:08:443,0.1163451
11:21:08:452,0.116283
11:21:08:461,0.1170773
11:21:08:471,0.1173027
11:21:08:491,0.1173404
11:21:08:540,0.1186029
11:21:08:574,0.1163167
11:21:08:581,0.1170621
11:21:08:592,0.1166565
11:21:08:600,0.1168296
11:21:08:611,0.1170784
11:21:08:619,0.1181874
11:21:08:628,0.1182957
11:21:08:637,0.1188462
11:21:08:646,0.1188456
11:21:08:656,0.117665
11:21:08:665,0.1171561
11:21:08:677,0.116924
11:21:08:687,0.1171461
11:21:08:694,0.117717
11:21:08:703,0.1177095
11:21:08:712,0.1175982
11:21:08:721,0.1188527
11:21:08:729,0.1187295
11:21:08:740,0.1183282
11:21:08:749,0.1186794
11:21:08:757,0.1190156
11:21:08:767,0.1202159
11:21:08:775,0.1195125
11:21:08:785,0.1203147
11:21:08:792,0.1195981
11:21:08:804,0.1205444
11:21:08:813,0.1203751
11:21:08:820,0.1194286
11:21:08:828,0.118873
11:21:08:836,0.1185864
