time,hmd rotation
14:49:55:032,0.006043267
14:49:55:040,0.007533725
14:49:55:053,0.005460499
14:49:55:062,0.002189134
14:49:55:073,-0.0001612498
14:49:55:081,-0.002848108
14:49:55:090,-0.003008401
14:49:55:098,-0.002044483
14:49:55:107,0.001427165
14:49:55:115,0.003325943
14:49:55:123,0.00664686
14:49:55:132,0.008994226
14:49:55:139,0.009595242
14:49:55:148,0.008014781
14:49:55:156,0.006952301
14:49:55:167,0.003538654
14:49:55:175,0.001496871
14:49:55:184,0.00166192
14:49:55:193,0.00256513
14:49:55:202,0.003203
14:49:55:210,0.004943128
14:49:55:219,0.006152343
14:49:55:227,0.007169111
14:49:55:235,0.007752305
14:49:55:242,0.006998811
14:49:55:251,0.006365623
14:49:55:259,0.00534013
14:49:55:267,0.004209701
14:49:55:275,0.003579624
14:49:55:286,0.002341231
14:49:55:295,0.003223829
14:49:55:304,0.002669286
14:49:55:312,-0.0002845764
14:49:55:321,-0.002306704
14:49:55:328,-0.005049
14:49:55:339,-0.006439209
14:49:55:347,-0.007080078
14:49:55:355,-0.003852658
14:49:55:364,0.002561765
14:49:55:373,0.0006597819
14:49:55:381,-0.003537039
14:49:55:388,-0.003328389
14:49:55:397,-0.00970459
14:49:55:404,-0.01324463
14:49:55:413,-0.01757813
14:49:55:422,-0.01885986
14:49:55:430,-0.01843262
14:49:55:436,-0.02047729
14:49:55:445,-0.01919556
14:49:55:456,-0.01837158
14:49:55:464,-0.02084351
14:49:55:473,-0.02285767
14:49:55:481,-0.03060913
14:49:55:488,-0.04129028
14:49:55:498,-0.04968262
14:49:55:507,-0.06369019
14:49:55:515,-0.07247925
14:49:55:525,-0.07809448
14:49:55:534,-0.08221436
14:49:55:542,-0.08303833
14:49:55:550,-0.08239746
14:49:55:559,-0.08239746
14:49:55:567,-0.08059692
14:49:55:577,-0.08093262
14:49:55:586,-0.08181763
14:49:55:596,-0.08294678
14:49:55:605,-0.08294678
14:49:55:613,-0.0802002
14:49:55:621,-0.0786438
14:49:55:631,-0.07589722
14:49:55:639,-0.07421875
14:49:55:646,-0.07434082
14:49:55:658,-0.07498169
14:49:55:665,-0.07803345
14:49:55:673,-0.08099365
14:49:55:684,-0.08477783
14:49:55:693,-0.08609009
14:49:55:700,-0.08605957
14:49:55:709,-0.08724976
14:49:55:718,-0.08520508
14:49:55:727,-0.08377075
14:49:55:735,-0.08236694
14:49:55:744,-0.08163452
14:49:55:752,-0.08132935
14:49:55:760,-0.07965088
14:49:55:768,-0.08114624
14:49:55:777,-0.08172607
14:49:55:785,-0.08255005
14:49:55:794,-0.0819397
14:49:55:804,-0.08178711
